0.1568 0.2378 0.2839 0.6135 -0.0928 -0.0892 0.6057 0.1524 0.4500 0.5209 0.5009 0.8865 0.0928 0.0892 0.7641 0.3676 -1
0.3815 0.3182 0.0434 0.1235 -0.0928 -0.0892 0.6194 0.1124 0.6747 0.6013 0.2604 0.3965 0.0928 0.0892 0.7778 0.3276 -1
0.0444 0.2952 0.3219 0.0535 -0.0928 -0.0892 0.7016 0.1124 0.3376 0.5783 0.5388 0.3265 0.0928 0.0892 0.8600 0.3276 -1
0.3702 0.1803 0.3725 0.1035 -0.0928 -0.0892 0.4687 0.1124 0.6635 0.4634 0.5895 0.3765 0.0928 0.0892 0.6272 0.3276 -1
0.1905 0.3297 0.3599 0.0635 -0.0928 -0.0892 0.6331 0.1124 0.4837 0.6128 0.5768 0.3365 0.0928 0.0892 0.7915 0.3276 -1
0.2354 0.2722 0.3472 0.1135 -0.0928 -0.0892 0.5783 0.1124 0.5286 0.5553 0.5642 0.3865 0.0928 0.0892 0.7367 0.3276 -1
0.2579 0.3527 0.2966 0.3035 -0.0928 -0.0892 0.6468 0.1124 0.5511 0.6358 0.5135 0.5765 0.0928 0.0892 0.8052 0.3276 -1
0.1230 0.0768 0.0181 0.0235 -0.0928 -0.0892 0.6879 0.1124 0.4163 0.3599 0.2350 0.2965 0.0928 0.0892 0.8463 0.3276 -1
0.0893 0.0998 0.3979 0.0335 -0.0928 -0.0892 0.6331 0.2124 0.3826 0.3829 0.6148 0.3065 0.0928 0.0892 0.7915 0.4276 -1
0.1230 0.2722 0.2207 0.0835 -0.0928 -0.0892 0.6057 0.1724 0.4163 0.5553 0.4376 0.3565 0.0928 0.0892 0.7641 0.3876 -1
0.3815 0.2952 0.3346 0.0235 -0.0928 -0.0892 0.3865 0.1124 0.6747 0.5783 0.5515 0.2965 0.0928 0.0892 0.5450 0.3276 -1
0.7073 0.2493 0.3852 0.3335 -0.0928 -0.0892 0.7290 0.1124 1.0005 0.5324 0.6021 0.6065 0.0928 0.0892 0.8874 0.3276 -1
0.5388 0.5481 0.1447 0.1435 -0.0928 -0.0892 0.5235 0.1124 0.8320 0.8312 0.3616 0.4165 0.0928 0.0892 0.6820 0.3276 -1
0.2129 0.1573 0.3725 -0.0065 -0.0928 -0.0892 0.4824 0.3224 0.5062 0.4404 0.5895 0.2665 0.0928 0.0892 0.6409 0.5376 -1
0.1905 0.2608 0.1067 -0.0065 -0.0928 -0.0892 0.6194 0.2424 0.4837 0.5438 0.3237 0.2665 0.0928 0.0892 0.7778 0.4576 -1
0.3253 0.1918 0.2966 0.0535 -0.0928 -0.0892 0.5646 0.1124 0.6185 0.4749 0.5135 0.3265 0.0928 0.0892 0.7230 0.3276 -1
0.3028 0.3757 0.3093 0.1535 -0.0928 -0.0892 0.6468 0.1124 0.5961 0.6588 0.5262 0.4265 0.0928 0.0892 0.8052 0.3276 -1
0.5500 0.4332 0.1574 0.1635 -0.0928 -0.0892 0.5920 0.1124 0.8432 0.7163 0.3743 0.4365 0.0928 0.0892 0.7504 0.3276 -1
0.1343 0.4906 0.2080 0.0235 -0.0928 -0.0892 0.6468 0.1724 0.4275 0.7737 0.4249 0.2965 0.0928 0.0892 0.8052 0.3876 -1
0.3253 0.2608 0.2713 0.0435 -0.0928 -0.0892 0.6331 0.1624 0.6185 0.5438 0.4882 0.3165 0.0928 0.0892 0.7915 0.3776 -1
0.5163 0.4562 0.3093 0.1435 -0.0928 -0.0892 0.7427 0.2924 0.8095 0.7392 0.5262 0.4165 0.0928 0.0892 0.9011 0.5076 -1
0.2691 0.3297 0.2586 0.0335 -0.0928 -0.0892 0.6468 0.1124 0.5623 0.6128 0.4756 0.3065 0.0928 0.0892 0.8052 0.3276 -1
0.2803 0.3412 0.0688 0.0935 -0.0928 -0.0892 0.7016 0.1124 0.5736 0.6243 0.2857 0.3665 0.0928 0.0892 0.8600 0.3276 -1
0.3028 0.2837 0.3093 -0.0265 -0.0928 -0.0892 0.7427 0.1124 0.5961 0.5668 0.5262 0.2465 0.0928 0.0892 0.9011 0.3276 -1
0.6961 0.7665 0.2586 0.2335 0.9072 -0.0892 0.6468 0.2124 0.9893 1.0496 0.4756 0.5065 1.0928 0.0892 0.8052 0.4276 -1
0.3365 0.2608 0.1827 -0.0565 -0.0928 -0.0892 0.6331 0.1624 0.6298 0.5438 0.3996 0.2165 0.0928 0.0892 0.7915 0.3776 -1
0.2129 0.3297 0.3599 0.0235 -0.0928 -0.0892 0.6057 0.2524 0.5062 0.6128 0.5768 0.2965 0.0928 0.0892 0.7641 0.4676 -1
0.3478 0.4332 0.3093 0.0235 -0.0928 -0.0892 0.5372 0.1624 0.6410 0.7163 0.5262 0.2965 0.0928 0.0892 0.6957 0.3776 -1
0.2579 0.3067 0.2586 0.2635 -0.0928 -0.0892 0.4824 0.1124 0.5511 0.5898 0.4756 0.5365 0.0928 0.0892 0.6409 0.3276 -1
0.6736 0.7090 0.1953 0.4035 -0.0928 -0.0892 0.3043 0.1124 0.9668 0.9921 0.4123 0.6765 0.0928 0.0892 0.4628 0.3276 -1
0.1118 0.1228 0.3093 -0.0265 -0.0928 -0.0892 0.4139 0.1024 0.4050 0.4059 0.5262 0.2465 0.0928 0.0892 0.5724 0.3176 -1
0.1680 0.1113 0.2460 0.0335 -0.0928 -0.0892 0.5920 0.1124 0.4612 0.3944 0.4629 0.3065 0.0928 0.0892 0.7504 0.3276 -1
0.5950 0.5481 0.2713 0.1335 -0.0928 -0.0892 0.3865 0.1124 0.8882 0.8312 0.4882 0.4065 0.0928 0.0892 0.5450 0.3276 -1
0.2691 0.4102 0.1827 0.0635 -0.0928 -0.0892 0.5646 0.1124 0.5623 0.6933 0.3996 0.3365 0.0928 0.0892 0.7230 0.3276 -1
0.3927 0.2952 0.2207 0.0735 -0.0928 -0.0892 0.5646 0.1124 0.6859 0.5783 0.4376 0.3465 0.0928 0.0892 0.7230 0.3276 -1
0.4377 0.3297 0.2966 0.1335 -0.0928 -0.0892 0.5920 0.1124 0.7309 0.6128 0.5135 0.4065 0.0928 0.0892 0.7504 0.3276 -1
0.2579 0.2493 0.2586 0.0535 -0.0928 -0.0892 0.6194 0.1524 0.5511 0.5324 0.4756 0.3265 0.0928 0.0892 0.7778 0.3676 -1
0.1455 0.0424 0.1953 0.0135 -0.0928 -0.0892 0.5920 0.1124 0.4388 0.3255 0.4123 0.2865 0.0928 0.0892 0.7504 0.3276 -1
0.4377 0.3757 0.3472 -0.0365 -0.0928 -0.0892 0.6331 0.2224 0.7309 0.6588 0.5642 0.2365 0.0928 0.0892 0.7915 0.4376 -1
0.2017 0.2263 0.5751 0.0735 -0.0928 -0.0892 0.5783 0.1124 0.4949 0.5094 0.7920 0.3465 0.0928 0.0892 0.7367 0.3276 -1
0.3815 0.2263 0.2333 0.1035 -0.0928 -0.0892 0.6331 0.2624 0.6747 0.5094 0.4502 0.3765 0.0928 0.0892 0.7915 0.4776 -1
0.1230 0.4906 0.3472 0.2635 -0.0928 -0.0892 0.6468 0.2524 0.4163 0.7737 0.5642 0.5365 0.0928 0.0892 0.8052 0.4676 -1
0.3253 0.2148 0.3093 0.3835 -0.0928 -0.0892 0.5920 0.2724 0.6185 0.4979 0.5262 0.6565 0.0928 0.0892 0.7504 0.4876 -1
0.2466 0.3527 0.3346 0.1135 -0.0928 -0.0892 0.5098 0.1124 0.5399 0.6358 0.5515 0.3865 0.0928 0.0892 0.6683 0.3276 -1
0.3590 0.1918 0.2839 0.0035 -0.0928 -0.0892 0.6194 0.1124 0.6522 0.4749 0.5009 0.2765 0.0928 0.0892 0.7778 0.3276 -1
0.0893 0.2722 0.2966 0.1435 -0.0928 -0.0892 0.6057 0.3924 0.3826 0.5553 0.5135 0.4165 0.0928 0.0892 0.7641 0.6076 -1
0.2354 0.1803 0.2586 0.3235 -0.0928 0.5132 0.6057 0.1624 0.5286 0.4634 0.4756 0.5965 0.0928 0.6916 0.7641 0.3776 -1
